Date,Location,Store_ID,Product_Category,Product_ID,Product_Name,Units_Sold,Unit_Price,Discount_Offered (%),Payment_Method,Customer_Age_Group,Customer_Gender,Sales_Representative_ID,Customer_Rating
22-06-2023,Mumbai,CROMA-2923,Televisions,P-41207,Televisions 4,2,12661.49,0,Credit Card,26-35,Non-Binary,SR-748,4.4
01-06-2023,Hyderabad,CROMA-9687,Televisions,P-75358,Televisions 3,4,34392.32,15,Credit Card,46-60,Non-Binary,SR-387,3.4
15-06-2023,Delhi,CROMA-1897,Mobile Phones,P-48434,Mobile Phones 11,6,44380.98,5,Credit Card,36-45,Female,SR-355,3
15-06-2023,Kolkata,CROMA-2468,Televisions,P-90498,Televisions 20,2,40993.52,0,EMI,18-25,Non-Binary,SR-844,4.7
08-06-2023,Ahmedabad,CROMA-2924,Mobile Phones,P-19619,Mobile Phones 9,3,26664.78,10,EMI,36-45,Male,SR-173,4.7
25-06-2023,Pune,CROMA-7998,Televisions,P-73070,Televisions 5,2,36080.56,10,Debit Card,18-25,Female,SR-214,4.9
02-06-2023,Delhi,CROMA-8228,Laptops,P-14391,Laptops 10,3,26832.93,15,Credit Card,36-45,Non-Binary,SR-672,3.3
13-06-2023,Mumbai,CROMA-4004,Mobile Phones,P-84368,Mobile Phones 16,5,18051.2,10,Credit Card,26-35,Female,SR-462,3
04-06-2023,Bangalore,CROMA-3220,Home Appliances,P-39336,Home Appliances 6,9,45170.15,0,Debit Card,18-25,Non-Binary,SR-242,3.4
15-06-2023,Pune,CROMA-2752,Laptops,P-38634,Laptops 3,5,42768.52,10,Debit Card,46-60,Non-Binary,SR-696,3.9
24-06-2023,Mumbai,CROMA-5945,Laptops,P-97565,Laptops 6,1,38773.28,5,Credit Card,26-35,Non-Binary,SR-333,3.5
08-06-2023,Bangalore,CROMA-3373,Laptops,P-42339,Laptops 3,7,41704.42,10,Cash,18-25,Female,SR-108,4.4
26-06-2023,Kolkata,CROMA-3368,Mobile Phones,P-55927,Mobile Phones 5,3,20814.65,15,EMI,46-60,Male,SR-238,4.6
19-07-2023,Kolkata,CROMA-3973,Mobile Phones,P-48045,Mobile Phones 14,9,33116.08,5,Debit Card,18-25,Female,SR-811,4.2
27-07-2023,Delhi,CROMA-9312,Televisions,P-59788,Televisions 4,3,13657.41,10,UPI,18-25,Male,SR-528,3.1
02-07-2023,Bangalore,CROMA-9032,Laptops,P-53778,Laptops 20,4,14221.23,5,Debit Card,46-60,Non-Binary,SR-473,4.2
18-07-2023,Bangalore,CROMA-3385,Televisions,P-39848,Televisions 5,1,20890.56,10,UPI,36-45,Female,SR-854,3.6
16-07-2023,Chennai,CROMA-9760,Cameras,P-20837,Cameras 20,3,15119.12,15,EMI,18-25,Male,SR-872,4.8
08-07-2023,Delhi,CROMA-1175,Mobile Phones,P-33977,Mobile Phones 2,7,42955.05,0,Cash,18-25,Non-Binary,SR-367,3
17-07-2023,Pune,CROMA-1395,Mobile Phones,P-52636,Mobile Phones 15,6,20602.67,0,EMI,46-60,Non-Binary,SR-327,4.1
12-07-2023,Pune,CROMA-5752,Cameras,P-86807,Cameras 5,6,32892.57,0,EMI,26-35,Non-Binary,SR-536,3.6
04-07-2023,Ahmedabad,CROMA-3311,Televisions,P-81353,Televisions 15,2,49366.03,15,Credit Card,26-35,Non-Binary,SR-858,3.8
10-07-2023,Hyderabad,CROMA-8135,Home Appliances,P-70599,Home Appliances 19,1,12736.36,10,EMI,36-45,Female,SR-913,3.1
16-07-2023,Chennai,CROMA-8518,Cameras,P-91948,Cameras 17,9,21116.97,10,Credit Card,26-35,Female,SR-599,4.1
20-07-2023,Delhi,CROMA-4145,Mobile Phones,P-66962,Mobile Phones 8,8,12828.24,15,EMI,36-45,Non-Binary,SR-468,3.7
11-07-2023,Chennai,CROMA-3560,Home Appliances,P-96621,Home Appliances 8,5,35665.43,15,Debit Card,18-25,Non-Binary,SR-489,4
01-07-2023,Ahmedabad,CROMA-7885,Televisions,P-16282,Televisions 16,8,23334.22,0,Credit Card,18-25,Non-Binary,SR-476,4.3
21-07-2023,Ahmedabad,CROMA-3922,Mobile Phones,P-37725,Mobile Phones 12,2,37601.41,15,Debit Card,36-45,Male,SR-896,4.4
20-07-2023,Hyderabad,CROMA-4819,Laptops,P-38665,Laptops 12,8,8044.07,10,EMI,26-35,Female,SR-462,3.1
04-07-2023,Pune,CROMA-2438,Mobile Phones,P-44992,Mobile Phones 4,6,45219.89,10,Credit Card,18-25,Male,SR-308,3.9
23-07-2023,Chennai,CROMA-7662,Cameras,P-67025,Cameras 20,7,27682.97,0,Credit Card,36-45,Non-Binary,SR-647,3.3
09-07-2023,Ahmedabad,CROMA-5885,Home Appliances,P-36086,Home Appliances 3,7,10501.37,15,UPI,18-25,Male,SR-378,3.6
01-07-2023,Pune,CROMA-2490,Mobile Phones,P-87384,Mobile Phones 3,7,24343.71,0,Debit Card,26-35,Male,SR-627,3.5
24-07-2023,Chennai,CROMA-8383,Home Appliances,P-84501,Home Appliances 20,2,38390.39,0,Credit Card,46-60,Non-Binary,SR-862,4.2
03-07-2023,Mumbai,CROMA-7526,Home Appliances,P-25397,Home Appliances 9,9,40333.59,0,Cash,26-35,Non-Binary,SR-375,3.6
27-07-2023,Ahmedabad,CROMA-1911,Televisions,P-23277,Televisions 17,2,39166.74,15,Cash,18-25,Male,SR-443,3.2
02-07-2023,Hyderabad,CROMA-3405,Mobile Phones,P-32030,Mobile Phones 17,2,21107.48,0,Debit Card,18-25,Male,SR-985,4.1
26-07-2023,Hyderabad,CROMA-6019,Laptops,P-16216,Laptops 4,3,10925.3,10,Cash,36-45,Female,SR-221,3.3
13-07-2023,Kolkata,CROMA-1785,Mobile Phones,P-87478,Mobile Phones 1,2,45285.16,5,Cash,18-25,Male,SR-363,3.5
24-07-2023,Delhi,CROMA-6211,Televisions,P-56975,Televisions 13,2,9093.65,15,Debit Card,36-45,Male,SR-145,4.6
23-07-2023,Chennai,CROMA-4178,Cameras,P-42582,Cameras 4,4,27739.72,0,Cash,18-25,Female,SR-386,4.1
01-07-2023,Pune,CROMA-2677,Cameras,P-76645,Cameras 5,3,24060.3,10,Cash,18-25,Male,SR-648,4
13-07-2023,Hyderabad,CROMA-6432,Televisions,P-82472,Televisions 4,5,18069.72,0,Cash,26-35,Female,SR-220,4.4
18-07-2023,Delhi,CROMA-8239,Laptops,P-69747,Laptops 13,4,21382.22,0,Cash,36-45,Female,SR-762,3.1
05-07-2023,Pune,CROMA-1542,Laptops,P-47792,Laptops 1,5,13776.09,10,UPI,36-45,Female,SR-670,3.7
25-07-2023,Pune,CROMA-9308,Televisions,P-52975,Televisions 4,7,30472.13,0,Cash,26-35,Female,SR-151,3.4
23-07-2023,Delhi,CROMA-8279,Laptops,P-27799,Laptops 6,10,45143.23,15,Cash,26-35,Male,SR-380,4.5
05-07-2023,Kolkata,CROMA-3024,Home Appliances,P-75842,Home Appliances 18,9,43149.07,10,Debit Card,18-25,Female,SR-723,3.9
09-07-2023,Hyderabad,CROMA-2782,Televisions,P-57998,Televisions 20,6,22321.61,10,Credit Card,36-45,Male,SR-577,4.2
18-07-2023,Delhi,CROMA-9628,Televisions,P-91073,Televisions 6,1,31703.24,10,EMI,36-45,Female,SR-850,3.8
09-07-2023,Mumbai,CROMA-4640,Cameras,P-12196,Cameras 16,10,46774.53,5,EMI,26-35,Female,SR-596,3.9
28-07-2023,Mumbai,CROMA-2673,Cameras,P-42483,Cameras 12,10,35614.47,15,EMI,36-45,Female,SR-700,5
18-07-2023,Mumbai,CROMA-5202,Cameras,P-83291,Cameras 18,10,36822.67,15,EMI,46-60,Female,SR-548,4.4
19-07-2023,Kolkata,CROMA-4347,Laptops,P-79147,Laptops 7,6,10000.59,5,UPI,26-35,Female,SR-919,3.1
01-07-2023,Pune,CROMA-6207,Televisions,P-72066,Televisions 18,8,20561.5,0,Credit Card,46-60,Female,SR-608,3.3
21-07-2023,Kolkata,CROMA-4413,Televisions,P-35545,Televisions 16,3,29706.72,0,EMI,36-45,Male,SR-462,3.7
23-07-2023,Chennai,CROMA-6496,Home Appliances,P-56823,Home Appliances 11,5,29289.91,5,Credit Card,18-25,Male,SR-933,4.2
15-07-2023,Hyderabad,CROMA-2873,Televisions,P-21564,Televisions 16,2,23216.9,0,Debit Card,36-45,Female,SR-213,3.6
27-07-2023,Kolkata,CROMA-9449,Laptops,P-54038,Laptops 1,3,7660.95,10,UPI,18-25,Female,SR-839,4.3
18-07-2023,Hyderabad,CROMA-8360,Home Appliances,P-64033,Home Appliances 4,2,31437.7,10,EMI,18-25,Female,SR-860,3.4
01-07-2023,Ahmedabad,CROMA-3244,Cameras,P-29122,Cameras 3,8,30550.09,15,EMI,26-35,Non-Binary,SR-229,4.9
12-07-2023,Pune,CROMA-9219,Laptops,P-75582,Laptops 14,10,23248.61,0,Credit Card,46-60,Non-Binary,SR-756,3.3
06-07-2023,Hyderabad,CROMA-4817,Home Appliances,P-77890,Home Appliances 10,2,18472.72,5,UPI,36-45,Non-Binary,SR-876,4.3
28-07-2023,Ahmedabad,CROMA-3736,Mobile Phones,P-48193,Mobile Phones 19,6,20071.46,0,Cash,18-25,Male,SR-633,3.5
25-07-2023,Mumbai,CROMA-8917,Cameras,P-51783,Cameras 12,9,49160.62,0,UPI,46-60,Non-Binary,SR-354,4.4
24-07-2023,Hyderabad,CROMA-8625,Home Appliances,P-20804,Home Appliances 8,4,30042.62,10,EMI,18-25,Female,SR-249,4.2
18-07-2023,Chennai,CROMA-6003,Laptops,P-20224,Laptops 2,3,15891.19,15,Cash,26-35,Female,SR-893,5
26-07-2023,Hyderabad,CROMA-5000,Laptops,P-65809,Laptops 19,3,8992.03,5,Credit Card,46-60,Male,SR-954,4
23-07-2023,Chennai,CROMA-2283,Cameras,P-42123,Cameras 13,6,9777.79,10,Debit Card,36-45,Male,SR-812,4.8
07-07-2023,Hyderabad,CROMA-6285,Televisions,P-67030,Televisions 11,1,17185.9,10,EMI,18-25,Male,SR-169,4.2
13-07-2023,Chennai,CROMA-2235,Laptops,P-76550,Laptops 12,3,45348.12,10,Cash,26-35,Male,SR-473,4.7
16-07-2023,Chennai,CROMA-7174,Laptops,P-58592,Laptops 4,8,10489.79,5,Debit Card,46-60,Non-Binary,SR-105,3.6
09-07-2023,Delhi,CROMA-1733,Laptops,P-46790,Laptops 3,10,23369.47,10,Debit Card,46-60,Male,SR-388,3.4
28-07-2023,Delhi,CROMA-5764,Laptops,P-38990,Laptops 20,6,8359.46,5,Cash,36-45,Non-Binary,SR-642,4.5
02-07-2023,Delhi,CROMA-1799,Cameras,P-88327,Cameras 4,10,23817.98,10,EMI,46-60,Male,SR-760,3.8
03-07-2023,Delhi,CROMA-8097,Mobile Phones,P-48403,Mobile Phones 10,9,36584.18,10,UPI,26-35,Non-Binary,SR-881,4.2
27-07-2023,Ahmedabad,CROMA-2148,Laptops,P-99201,Laptops 16,8,40047.97,15,EMI,36-45,Non-Binary,SR-461,3.2
25-07-2023,Kolkata,CROMA-8140,Home Appliances,P-93423,Home Appliances 11,8,39672.17,10,EMI,18-25,Male,SR-250,4.3
06-07-2023,Hyderabad,CROMA-3239,Laptops,P-89991,Laptops 15,4,19870.88,5,UPI,46-60,Female,SR-938,4.4
12-07-2023,Mumbai,CROMA-6706,Cameras,P-11610,Cameras 6,8,37256.74,15,Debit Card,18-25,Female,SR-718,4
13-07-2023,Ahmedabad,CROMA-6007,Cameras,P-81628,Cameras 16,4,26934.65,10,EMI,46-60,Non-Binary,SR-524,4.2
19-07-2023,Bangalore,CROMA-6524,Cameras,P-66297,Cameras 4,10,32829.12,10,EMI,46-60,Female,SR-395,4.2
02-07-2023,Pune,CROMA-5778,Cameras,P-35465,Cameras 3,1,23210.33,0,Credit Card,36-45,Non-Binary,SR-540,3.8
25-07-2023,Pune,CROMA-6442,Cameras,P-21016,Cameras 15,4,14604.23,0,Cash,36-45,Female,SR-930,3.2
19-07-2023,Chennai,CROMA-8163,Televisions,P-68021,Televisions 3,10,37246.75,10,Credit Card,18-25,Male,SR-683,3.9
20-07-2023,Chennai,CROMA-7174,Home Appliances,P-12696,Home Appliances 19,7,39513.56,0,EMI,26-35,Non-Binary,SR-822,3.3
10-07-2023,Mumbai,CROMA-3300,Home Appliances,P-23706,Home Appliances 13,6,17751.86,15,EMI,18-25,Non-Binary,SR-923,4.1
05-07-2023,Kolkata,CROMA-6702,Laptops,P-24060,Laptops 4,5,5860.96,0,UPI,26-35,Female,SR-780,4.8
01-07-2023,Chennai,CROMA-4517,Home Appliances,P-89691,Home Appliances 19,2,29992.12,0,Credit Card,18-25,Female,SR-661,4.7
16-07-2023,Pune,CROMA-2581,Laptops,P-10898,Laptops 7,10,18639.51,0,Cash,36-45,Male,SR-639,3.4
25-07-2023,Mumbai,CROMA-7688,Cameras,P-24281,Cameras 16,8,8547.89,10,Credit Card,36-45,Male,SR-229,3.3
16-07-2023,Delhi,CROMA-6470,Laptops,P-75336,Laptops 16,2,18679.19,10,Debit Card,46-60,Non-Binary,SR-122,4.3
18-07-2023,Ahmedabad,CROMA-3947,Home Appliances,P-16129,Home Appliances 13,9,26482.01,15,Cash,36-45,Female,SR-105,4.3
08-07-2023,Ahmedabad,CROMA-1329,Televisions,P-24875,Televisions 4,4,11305.84,15,UPI,26-35,Non-Binary,SR-105,3.8
17-07-2023,Chennai,CROMA-7321,Laptops,P-81352,Laptops 5,5,28043,10,UPI,18-25,Non-Binary,SR-558,3.4
09-07-2023,Kolkata,CROMA-7294,Televisions,P-12439,Televisions 7,6,13128.44,5,UPI,26-35,Non-Binary,SR-871,3.3
20-07-2023,Hyderabad,CROMA-2008,Laptops,P-97879,Laptops 9,6,35765.38,10,Credit Card,46-60,Female,SR-372,3.4
08-07-2023,Pune,CROMA-9208,Laptops,P-96442,Laptops 15,4,21950.36,5,Credit Card,36-45,Male,SR-696,4.1
06-07-2023,Kolkata,CROMA-6540,Cameras,P-65085,Cameras 10,5,13005.06,10,Cash,36-45,Female,SR-282,4.2
10-07-2023,Kolkata,CROMA-4745,Cameras,P-35524,Cameras 16,3,18355.86,15,Credit Card,18-25,Non-Binary,SR-533,4.5
03-07-2023,Mumbai,CROMA-9007,Televisions,P-37627,Televisions 3,4,15729.47,5,Credit Card,46-60,Male,SR-963,3
19-07-2023,Bangalore,CROMA-5397,Televisions,P-46919,Televisions 9,1,28711.25,15,Credit Card,46-60,Female,SR-982,4.9
20-07-2023,Hyderabad,CROMA-3839,Mobile Phones,P-38589,Mobile Phones 11,5,48947.95,15,UPI,18-25,Male,SR-166,3.2
05-07-2023,Bangalore,CROMA-3457,Mobile Phones,P-80745,Mobile Phones 7,3,47387.2,15,EMI,18-25,Male,SR-521,4.1
15-07-2023,Ahmedabad,CROMA-3208,Televisions,P-76135,Televisions 6,1,8184.16,10,Credit Card,36-45,Male,SR-554,3.5
18-07-2023,Pune,CROMA-4930,Home Appliances,P-29003,Home Appliances 20,9,24151.48,5,Credit Card,46-60,Male,SR-640,3.4
25-07-2023,Pune,CROMA-2162,Cameras,P-69685,Cameras 8,7,19139.69,15,UPI,26-35,Male,SR-294,4.1
26-07-2023,Chennai,CROMA-8741,Mobile Phones,P-90453,Mobile Phones 3,2,15134.39,15,Credit Card,18-25,Female,SR-389,3.7
16-07-2023,Hyderabad,CROMA-6198,Televisions,P-22444,Televisions 9,3,6648.45,0,Debit Card,26-35,Female,SR-701,3
06-07-2023,Bangalore,CROMA-1355,Cameras,P-32416,Cameras 20,7,18928.64,10,EMI,36-45,Female,SR-879,4.6
27-07-2023,Bangalore,CROMA-7672,Laptops,P-94076,Laptops 7,8,20197.32,15,EMI,46-60,Female,SR-347,3.7
14-07-2023,Chennai,CROMA-6559,Home Appliances,P-75088,Home Appliances 11,1,12143.2,15,Cash,46-60,Female,SR-254,3.8
22-07-2023,Pune,CROMA-3966,Cameras,P-56224,Cameras 8,8,30681.4,15,EMI,26-35,Female,SR-996,4.6
03-08-2023,Hyderabad,CROMA-8184,Mobile Phones,P-30764,Mobile Phones 9,2,44219.11,15,Cash,46-60,Non-Binary,SR-852,3
02-08-2023,Hyderabad,CROMA-3639,Home Appliances,P-67459,Home Appliances 8,3,16127.91,0,Credit Card,18-25,Male,SR-378,3.4
12-08-2023,Chennai,CROMA-8852,Televisions,P-72629,Televisions 16,9,48089.17,15,EMI,18-25,Female,SR-188,3.2
19-08-2023,Bangalore,CROMA-6603,Televisions,P-74990,Televisions 17,6,19829.44,15,Debit Card,18-25,Female,SR-605,3.2
23-08-2023,Bangalore,CROMA-5199,Televisions,P-79552,Televisions 20,5,32597.46,0,Credit Card,26-35,Non-Binary,SR-871,4
22-08-2023,Ahmedabad,CROMA-5685,Mobile Phones,P-83550,Mobile Phones 15,1,35849.63,15,Debit Card,46-60,Male,SR-327,3.3
25-08-2023,Pune,CROMA-3346,Mobile Phones,P-90693,Mobile Phones 1,3,22822.46,5,UPI,36-45,Non-Binary,SR-200,4.5
05-08-2023,Bangalore,CROMA-5597,Laptops,P-39844,Laptops 8,6,41990.64,0,UPI,26-35,Female,SR-705,4
11-08-2023,Chennai,CROMA-7461,Televisions,P-83097,Televisions 18,7,10338.81,5,Credit Card,36-45,Male,SR-455,3.8
21-08-2023,Chennai,CROMA-3666,Laptops,P-84521,Laptops 9,2,23037.65,15,UPI,36-45,Male,SR-527,3.2
03-08-2023,Delhi,CROMA-3061,Televisions,P-70685,Televisions 12,4,7899.95,10,UPI,46-60,Female,SR-339,3.9
15-08-2023,Mumbai,CROMA-1582,Mobile Phones,P-58542,Mobile Phones 13,1,27575.81,10,Credit Card,46-60,Male,SR-830,4.7
18-08-2023,Kolkata,CROMA-8326,Cameras,P-78252,Cameras 3,10,12667.5,15,Cash,46-60,Male,SR-184,3.5
24-08-2023,Delhi,CROMA-5005,Televisions,P-95888,Televisions 11,1,39907.38,10,Credit Card,18-25,Non-Binary,SR-852,4.7
26-08-2023,Mumbai,CROMA-2570,Mobile Phones,P-40191,Mobile Phones 19,4,14287.82,10,Credit Card,46-60,Male,SR-111,4.1
06-08-2023,Chennai,CROMA-1130,Televisions,P-43397,Televisions 14,7,22844.71,5,Credit Card,36-45,Non-Binary,SR-210,3
21-08-2023,Mumbai,CROMA-6004,Mobile Phones,P-29318,Mobile Phones 12,2,30233.72,10,Credit Card,26-35,Female,SR-463,3.7
23-08-2023,Ahmedabad,CROMA-2135,Mobile Phones,P-24204,Mobile Phones 7,4,25162.81,5,UPI,18-25,Male,SR-520,3.4
25-08-2023,Kolkata,CROMA-1813,Mobile Phones,P-20061,Mobile Phones 9,2,37461.06,10,UPI,26-35,Non-Binary,SR-532,4.9
01-08-2023,Hyderabad,CROMA-6023,Mobile Phones,P-80928,Mobile Phones 13,10,7220.39,0,EMI,36-45,Non-Binary,SR-451,4.8
28-08-2023,Pune,CROMA-1496,Televisions,P-68642,Televisions 5,10,49288.12,15,Credit Card,26-35,Female,SR-820,4.1
02-08-2023,Hyderabad,CROMA-9096,Mobile Phones,P-22292,Mobile Phones 16,5,49445.63,10,Credit Card,46-60,Male,SR-949,3
09-08-2023,Bangalore,CROMA-8263,Televisions,P-95202,Televisions 2,10,31863.28,10,UPI,36-45,Female,SR-628,4.2
06-08-2023,Pune,CROMA-8651,Home Appliances,P-69382,Home Appliances 9,5,35085.11,5,UPI,46-60,Female,SR-336,3.3
16-08-2023,Delhi,CROMA-7899,Cameras,P-99347,Cameras 16,6,45278.59,10,UPI,18-25,Male,SR-284,3.7
15-08-2023,Pune,CROMA-2096,Mobile Phones,P-66237,Mobile Phones 19,2,15122.92,0,Cash,26-35,Female,SR-770,4.1
10-08-2023,Delhi,CROMA-1529,Home Appliances,P-41222,Home Appliances 14,2,49657.8,10,UPI,26-35,Male,SR-177,3.3
20-08-2023,Ahmedabad,CROMA-8016,Home Appliances,P-66928,Home Appliances 8,10,6047.15,15,Cash,18-25,Female,SR-141,3.8
23-08-2023,Hyderabad,CROMA-3314,Televisions,P-19472,Televisions 10,3,5488.23,15,UPI,46-60,Female,SR-459,4.7
28-08-2023,Pune,CROMA-2928,Mobile Phones,P-14623,Mobile Phones 19,4,9117.93,10,Credit Card,46-60,Non-Binary,SR-854,3.2
07-08-2023,Kolkata,CROMA-7431,Mobile Phones,P-36084,Mobile Phones 18,4,6082.36,15,EMI,18-25,Non-Binary,SR-600,4
07-08-2023,Pune,CROMA-1899,Mobile Phones,P-54619,Mobile Phones 11,8,39270.48,0,EMI,36-45,Non-Binary,SR-286,3.4
23-08-2023,Delhi,CROMA-6679,Televisions,P-51054,Televisions 8,7,37076.61,5,Cash,18-25,Female,SR-188,4.4
23-08-2023,Hyderabad,CROMA-5850,Laptops,P-37917,Laptops 7,5,15191.34,5,UPI,36-45,Female,SR-838,4.8
28-08-2023,Ahmedabad,CROMA-9393,Mobile Phones,P-40734,Mobile Phones 20,5,13101.66,10,UPI,26-35,Non-Binary,SR-982,4.6
26-08-2023,Hyderabad,CROMA-2919,Cameras,P-75898,Cameras 9,7,26960.77,5,Debit Card,36-45,Non-Binary,SR-956,4.8
20-08-2023,Chennai,CROMA-1080,Mobile Phones,P-31764,Mobile Phones 4,8,32464.13,15,Debit Card,26-35,Male,SR-214,4
03-08-2023,Kolkata,CROMA-3536,Laptops,P-75927,Laptops 13,2,13440.49,10,EMI,46-60,Male,SR-588,4.6
18-08-2023,Pune,CROMA-2735,Televisions,P-31005,Televisions 20,3,46257.25,10,Debit Card,46-60,Male,SR-221,3.1
18-08-2023,Hyderabad,CROMA-1330,Mobile Phones,P-58764,Mobile Phones 8,8,17017.07,0,UPI,18-25,Female,SR-986,4.1
28-08-2023,Ahmedabad,CROMA-8388,Televisions,P-12582,Televisions 11,8,14515.49,10,Credit Card,26-35,Non-Binary,SR-381,4.5
15-08-2023,Mumbai,CROMA-4895,Cameras,P-65833,Cameras 6,1,37617.9,15,Cash,36-45,Non-Binary,SR-928,4.4
05-08-2023,Delhi,CROMA-8175,Televisions,P-14745,Televisions 13,5,32820.15,5,EMI,26-35,Male,SR-917,4.2
11-08-2023,Delhi,CROMA-1881,Televisions,P-17656,Televisions 3,6,24693.76,15,Credit Card,26-35,Male,SR-316,3.6
05-08-2023,Pune,CROMA-6871,Cameras,P-84750,Cameras 20,8,37222.14,15,EMI,46-60,Non-Binary,SR-634,3.1
24-08-2023,Kolkata,CROMA-3267,Cameras,P-83378,Cameras 9,6,10411.09,5,Credit Card,36-45,Female,SR-592,3.7
12-08-2023,Kolkata,CROMA-9149,Laptops,P-18939,Laptops 16,2,17689.45,5,EMI,26-35,Female,SR-731,3.9
28-08-2023,Hyderabad,CROMA-9328,Televisions,P-70880,Televisions 7,10,42530.24,5,EMI,36-45,Male,SR-184,4.7
11-08-2023,Hyderabad,CROMA-7544,Home Appliances,P-95781,Home Appliances 12,9,22568.36,10,EMI,26-35,Non-Binary,SR-344,4.7
16-08-2023,Bangalore,CROMA-9181,Home Appliances,P-48944,Home Appliances 2,9,30709.48,5,EMI,46-60,Male,SR-923,3.6
16-08-2023,Chennai,CROMA-2035,Cameras,P-38085,Cameras 1,2,8736.24,5,EMI,36-45,Female,SR-745,4.4
13-08-2023,Chennai,CROMA-4627,Televisions,P-61410,Televisions 20,8,24464.41,10,Credit Card,36-45,Male,SR-967,4.8
11-08-2023,Chennai,CROMA-9670,Home Appliances,P-46926,Home Appliances 8,2,12081.28,15,EMI,36-45,Female,SR-519,3.6
23-08-2023,Pune,CROMA-3721,Home Appliances,P-22411,Home Appliances 17,4,44483.01,5,Credit Card,18-25,Male,SR-664,3.5
05-08-2023,Delhi,CROMA-9310,Home Appliances,P-89957,Home Appliances 8,5,30081.26,0,Cash,26-35,Female,SR-877,3.9
17-08-2023,Ahmedabad,CROMA-7087,Televisions,P-20976,Televisions 17,10,27466.43,0,Cash,36-45,Male,SR-496,4.8
10-08-2023,Bangalore,CROMA-2025,Cameras,P-47316,Cameras 14,5,9065.33,10,Cash,26-35,Female,SR-440,3.6
05-08-2023,Ahmedabad,CROMA-7426,Mobile Phones,P-34583,Mobile Phones 8,10,8563.76,5,EMI,26-35,Male,SR-768,3.9
10-08-2023,Kolkata,CROMA-2052,Home Appliances,P-83918,Home Appliances 19,10,12197.22,0,UPI,36-45,Male,SR-219,3.8
24-08-2023,Delhi,CROMA-7990,Home Appliances,P-38036,Home Appliances 18,9,16906.11,5,Credit Card,36-45,Male,SR-878,3.4
06-08-2023,Mumbai,CROMA-3224,Cameras,P-94962,Cameras 5,4,16916.25,5,Credit Card,46-60,Male,SR-985,3.4
22-08-2023,Mumbai,CROMA-8896,Cameras,P-88361,Cameras 12,10,15538.78,0,Debit Card,46-60,Non-Binary,SR-986,4.3
13-08-2023,Bangalore,CROMA-6824,Mobile Phones,P-59364,Mobile Phones 17,9,26254.36,10,EMI,26-35,Male,SR-194,4.4
26-08-2023,Mumbai,CROMA-4509,Cameras,P-23683,Cameras 6,1,40854.54,15,EMI,18-25,Male,SR-815,4.9
10-08-2023,Bangalore,CROMA-9424,Home Appliances,P-81773,Home Appliances 12,4,33389.2,15,EMI,26-35,Male,SR-141,3.1
06-08-2023,Ahmedabad,CROMA-8906,Mobile Phones,P-46919,Mobile Phones 19,5,5663.87,5,Credit Card,36-45,Non-Binary,SR-206,4.6
02-08-2023,Kolkata,CROMA-4814,Cameras,P-35308,Cameras 7,9,20852.38,15,Credit Card,46-60,Male,SR-304,3.8
26-08-2023,Ahmedabad,CROMA-3798,Home Appliances,P-35556,Home Appliances 13,9,37968.51,10,EMI,18-25,Non-Binary,SR-471,4.1
15-08-2023,Bangalore,CROMA-4142,Cameras,P-69602,Cameras 10,6,24034.13,0,Credit Card,26-35,Non-Binary,SR-719,3.5
07-08-2023,Chennai,CROMA-4919,Home Appliances,P-79678,Home Appliances 3,3,15931.07,5,Cash,18-25,Female,SR-739,4.2
02-08-2023,Chennai,CROMA-2248,Televisions,P-68763,Televisions 1,2,26864.49,10,UPI,46-60,Male,SR-313,3.3
25-08-2023,Pune,CROMA-5192,Cameras,P-56705,Cameras 3,3,17259.39,10,Debit Card,36-45,Male,SR-199,3.3
22-08-2023,Kolkata,CROMA-7107,Televisions,P-38055,Televisions 1,9,22551.04,5,EMI,46-60,Male,SR-167,3.5
04-08-2023,Chennai,CROMA-8112,Mobile Phones,P-58322,Mobile Phones 17,2,48026.23,0,Debit Card,36-45,Male,SR-963,4.8
04-08-2023,Bangalore,CROMA-3740,Mobile Phones,P-90706,Mobile Phones 7,3,38117.89,0,UPI,36-45,Male,SR-679,5
24-08-2023,Chennai,CROMA-5663,Cameras,P-46545,Cameras 12,3,7963.89,10,UPI,18-25,Female,SR-551,4.5
28-08-2023,Chennai,CROMA-6875,Home Appliances,P-61375,Home Appliances 1,9,46422.04,0,UPI,18-25,Non-Binary,SR-865,3.6
03-08-2023,Kolkata,CROMA-4825,Laptops,P-47444,Laptops 12,10,8960.35,0,UPI,46-60,Non-Binary,SR-603,3.3
10-08-2023,Bangalore,CROMA-2896,Laptops,P-61958,Laptops 1,10,49256.47,15,Credit Card,26-35,Male,SR-198,4.5
03-08-2023,Kolkata,CROMA-7445,Televisions,P-68900,Televisions 16,10,15861.58,5,Debit Card,26-35,Male,SR-442,3.5
27-08-2023,Kolkata,CROMA-9803,Televisions,P-70777,Televisions 8,7,26024.9,5,Credit Card,36-45,Male,SR-935,4.5
19-08-2023,Pune,CROMA-3612,Televisions,P-76092,Televisions 1,3,13230.56,15,Cash,46-60,Male,SR-513,4.7
26-08-2023,Hyderabad,CROMA-5456,Televisions,P-68092,Televisions 6,10,19803.6,0,Cash,26-35,Non-Binary,SR-416,3.3
28-08-2023,Ahmedabad,CROMA-2645,Televisions,P-41670,Televisions 20,6,31675.59,10,Debit Card,26-35,Male,SR-327,3.2
